-5.59074028199464e-06,4.41419811282136e-06,4.21776202675885e-07,-2.84088477831031e-06,2.51479782892293e-06,-1.19128096986202e-06,4.1380501075875e-07,-1.28752224650827e-06,1.04703006083493e-06,1.90944828672488e-06,-5.98072125993202e-06,8.68220869259395e-06,-7.33174266770259e-06,2.80663970876973e-06,7.57837628136998e-07,-3.35151516863452e-07,-1.79503283500547e-06,3.02229011042814e-06,-3.50308638433362e-06,2.8665932113881e-06,-3.4412255974854e-06,4.70099540484115e-06,-4.29615909717051e-06,3.57213308385777e-06,-1.37706329596455e-06,-1.19444399288449e-06,-1.62295037660461e-06,7.91327676992546e-06,-8.33885930500152e-06,2.66874041439718e-06,2.16599910749165e-08,1.92351579074967e-06,-4.74686499558237e-06,4.04779230934029e-06,1.853210716491e-06,-6.85088261614043e-06,6.85727827004586e-06,-3.96951782022202e-06,4.46268497317216e-07,2.69129707714945e-06,-6.31255603257661e-06,9.03205595520495e-06,-8.11572233806487e-06,3.14180380580437e-06,4.58530582350084e-06,-9.76529205872706e-06,1.09859229495965e-05,-1.05136602716903e-05,8.83721561800163e-06,-7.3522313508673e-06,6.30434977080731e-06,-5.27752714726636e-06,4.07902615817081e-06,-1.87952159222437e-06,-1.68874851929728e-07,4.18381807722813e-07,5.49645399750858e-07,-1.70322429222808e-06,1.0282859423199e-06,1.17213644503411e-06,-1.61188486424436e-06,8.03428276813401e-07,-2.99465909119151e-07,2.16004390010743e-06
4.56589767707255e-06,-4.88178949754474e-06,1.2819987061116e-06,4.67944388123409e-07,-6.32576776846349e-07,1.4626061042874e-06,-3.57023936315171e-06,4.49356385482415e-06,-2.12979273780066e-06,-2.88353440887944e-07,1.00461195295797e-06,-1.11898990499838e-06,4.35700201647914e-07,7.59857886438671e-07,-2.19253548674868e-06,2.52086253748102e-06,1.07505966010164e-07,-4.7562451900561e-06,7.95897392004157e-06,-6.98191013613611e-06,4.35073429844033e-06,-2.53182107033902e-06,1.75814784113775e-06,-2.57854184525505e-06,1.86419898444311e-06,2.13635766951605e-06,-3.83423490093882e-06,-3.18181076973023e-07,3.78673127903555e-06,-2.6648317827327e-06,1.76293441904442e-06,-1.19391638166884e-06,5.46975750699678e-08,1.75441587881685e-06,-5.89388161054121e-06,8.53405350775165e-06,-6.46512162280767e-06,2.2086053133789e-06,2.10573102054467e-06,-5.09950725171774e-06,6.49540674275681e-06,-7.42520290501293e-06,7.63869356964019e-06,-3.25418737058239e-06,-6.00357428654047e-06,1.23078122361496e-05,-1.36040591021273e-05,1.20012246958996e-05,-7.97998819504326e-06,4.41405787611668e-06,-2.59986417264458e-06,2.44724544849148e-06,-3.59920771415631e-06,4.01914737562517e-06,-3.26354215985852e-06,2.1175131818231e-06,-1.6448994633066e-06,1.77944046606381e-06,-1.85127507804598e-07,-1.29838547556522e-06,-2.77872684567241e-07,2.67704179676163e-06,-3.67511846458555e-06,7.19825370175249e-07
-4.22333922144844e-06,7.44143414089043e-06,-6.3011617790391e-06,4.72686682842986e-06,-3.1809505123315e-06,-4.29575510830952e-07,5.56771339427564e-06,-7.24773933197618e-06,4.30070269163101e-06,-2.23288448092489e-06,3.57260029187498e-06,-4.76298721824696e-06,3.31054955352787e-06,-6.87169326107584e-07,7.60589743167094e-07,-2.87465007320928e-06,1.02816053643697e-06,3.90736833814028e-06,-5.6065620927954e-06,3.72634052113784e-06,-2.23871866892438e-06,2.14778314928413e-06,-2.46710761461358e-06,2.50573693834694e-06,-2.52224962147925e-07,-4.17736982600008e-06,5.65493890949167e-06,-1.58580568965641e-06,-2.21835803223005e-06,2.92881815942044e-06,-3.64995288588394e-06,1.61698412815169e-06,3.09282122544358e-06,-5.91906004330414e-06,7.85419091064903e-06,-8.97074889834618e-06,6.56185258580933e-06,-1.14976119851916e-06,-4.12157298218872e-06,6.39251150264101e-06,-5.67286351757931e-06,4.58894031540779e-06,-4.35448020501104e-06,8.18186478772176e-07,7.45449417335214e-06,-1.40952882090646e-05,1.53493400826641e-05,-1.09621115238611e-05,4.42290667660902e-06,-1.35661633126949e-06,8.04815887274937e-07,-8.26535059607839e-07,2.98194826816503e-06,-5.95172317998853e-06,6.24614220407325e-06,-3.28870359883201e-06,1.62919670015613e-06,-3.12036985869233e-06,3.10045553227995e-06,-1.90961291048318e-06,3.31258058686293e-06,-6.55271807363223e-06,7.92969132914072e-06,-3.38377368310025e-06
2.83714577958311e-06,-8.39370631265472e-06,1.00396749555795e-05,-9.15218388160245e-06,6.1022103708937e-06,-1.06271337868714e-06,-4.69832469445879e-06,8.06178483331953e-06,-6.81529578202804e-06,3.75318073548409e-06,-3.32948143900539e-06,3.41649146104266e-06,-9.45657257614648e-07,-2.03243390214017e-06,1.41092287011378e-06,1.86144662902915e-06,-1.2363194816737e-06,-2.78906131253967e-06,2.6398150902054e-06,1.07837611435544e-06,-1.69766783145754e-06,-6.85435549449172e-07,2.45607040664039e-06,-1.89222844458822e-06,-1.27754660865214e-06,3.88406318830502e-06,-2.0115235566901e-06,-2.24003781644112e-06,3.57374826197169e-06,-3.46427433895446e-06,4.90690812845355e-06,-3.05244488281078e-06,-2.57898273614295e-06,6.10162915369747e-06,-7.2568204759831e-06,7.88736775815417e-06,-5.2052710966576e-06,-1.76838567597966e-06,6.89118263093724e-06,-6.71171055843418e-06,4.16279943978808e-06,-2.28037755556804e-06,1.81897932671047e-06,5.68233310161065e-07,-6.25295472417504e-06,1.14291628716923e-05,-1.21836976405026e-05,6.55195851767989e-06,6.63332094496418e-07,-1.99551053106245e-06,-3.63758511874247e-07,6.50167388297238e-07,-1.15186047977971e-06,4.21019061956959e-06,-5.49879939033838e-06,2.15710243950628e-06,1.32654891256981e-07,2.77255054187365e-06,-5.45186313192239e-06,5.11278811795077e-06,-5.53864139593664e-06,9.32609949328737e-06,-1.1698782530191e-05,6.28354879771548e-06
-1.39962750368197e-06,6.22657086404964e-06,-1.03312368799596e-05,1.15713224277811e-05,-7.77539844607486e-06,2.30033751575778e-06,2.76881280819328e-06,-7.99694627622432e-06,9.11260665031985e-06,-4.72485781305482e-06,1.14659120804696e-06,2.31068579074446e-07,-2.31069587401502e-06,4.43950532183345e-06,-3.83026899079088e-06,6.00385209934631e-07,1.48705452445212e-06,6.68970954659708e-07,-1.62474116549106e-06,-2.83516806263808e-06,5.47220069501233e-06,-3.47983570325907e-06,9.64215782605009e-07,1.01420019857215e-07,9.87841951161513e-08,9.53435323525292e-07,-4.22594801204189e-06,5.81484709648703e-06,-4.17310752817626e-06,3.7947605769312e-06,-5.45666411009093e-06,3.25940756263463e-06,2.74289338649656e-06,-6.66484544493643e-06,6.75256181023045e-06,-4.79674633137835e-06,2.13637802139899e-07,7.03357168119055e-06,-1.02606751520426e-05,6.66740986142129e-06,-1.11530468476888e-06,-2.22589920888455e-06,2.13568745703002e-06,-1.73050767602356e-06,2.58273452103705e-06,-3.18793034372109e-06,3.11443907363345e-06,-1.17660919269654e-06,-2.37400314320936e-06,2.51151358874274e-06,6.85065340716849e-07,-8.46678974785377e-07,-6.29388292371697e-07,-6.03740546838533e-07,2.34214540791806e-06,-1.04204000901279e-06,-5.93677396550473e-07,-1.3651823404404e-06,4.50327595045858e-06,-5.41227068290556e-06,5.31127615469759e-06,-8.2331074044378e-06,1.03822217172943e-05,-5.58509773905294e-06
1.54100058591817e-06,-3.3493616877794e-06,7.30664689844576e-06,-9.10231747895694e-06,5.63751194804115e-06,-1.53948206202228e-06,-1.59605445745657e-06,5.60511363537141e-06,-7.07924099406541e-06,4.56404599731542e-06,-1.69673967190437e-06,-1.28408890022197e-07,1.42920917183766e-06,-2.73510341855954e-06,3.36823293256084e-06,-1.3646267178869e-06,-3.08239679193307e-06,3.29302273531253e-06,-5.12816178912662e-08,1.76705362263665e-06,-4.80488083640965e-06,4.4716761690241e-06,-2.79950069120615e-06,-4.6108139448035e-09,4.01722910104974e-06,-7.68499507371458e-06,8.52680015938887e-06,-5.00487098503147e-06,7.32716190757042e-07,-1.04262797554453e-06,3.18256114570658e-06,-6.59900929071891e-07,-4.73736021990156e-06,7.72030551554914e-06,-5.96466429010521e-06,7.30708052585294e-07,4.07447537373419e-06,-7.17166223737747e-06,7.53898762658452e-06,-4.13912882803014e-06,-1.69758722722541e-06,6.97409563042771e-06,-7.22955696911812e-06,2.95954051330521e-06,2.12909042565352e-06,-5.79862292665933e-06,5.30141779472642e-06,-2.14220099827049e-06,1.56878815319487e-06,-1.75293987761901e-06,4.87915016695008e-08,3.91685018477106e-07,2.81810545902063e-07,-3.46502663048302e-07,3.69409312871395e-08,9.75910916888645e-08,2.4205830879252e-07,-3.47951995779006e-07,-5.14784111644037e-07,1.14259996977902e-06,-6.2699494551265e-07,1.90523336185817e-06,-3.17243565857871e-06,7.799305332466e-07
-1.86505330091223e-07,-2.88342683684443e-07,-2.44242967684952e-06,3.9118404619157e-06,-1.98351853346456e-06,5.52735377202691e-08,1.28008067012295e-06,-2.03917014369174e-06,1.54721113823053e-06,-2.65042891489085e-06,4.48746443635552e-06,-3.70711948091046e-06,2.58896944717525e-06,-1.31997200611929e-06,-9.69556184821997e-07,3.77612062164409e-07,4.39590986635264e-06,-5.99756217705707e-06,2.18938318779734e-06,-5.7932627498128e-07,1.29012132840375e-06,-7.53985320484938e-07,-9.21919078371171e-07,4.44661636163258e-06,-9.69162756732724e-06,1.33242615210907e-05,-1.11304240205927e-05,3.5868520000335e-06,2.7615306119513e-06,-2.55666474791097e-06,3.27511866919942e-08,-1.27609583713702e-06,4.40489709202934e-06,-6.5039166981237e-06,4.59712809210038e-06,1.49598984090295e-06,-4.2375853352444e-06,2.24679575710906e-06,-5.82370119895661e-07,1.5618472504359e-07,1.61800765396756e-06,-6.5412125234941e-06,8.35353371945606e-06,-2.11078987104434e-06,-5.98183677979215e-06,9.43006619113591e-06,-6.7556767981461e-06,1.72877177053024e-06,-5.67307346934702e-08,9.64582368713681e-07,-1.14459074811453e-06,4.27766055062051e-08,1.66508250211808e-06,-1.83714245293723e-06,5.16136327998495e-07,-9.05171306445507e-08,-8.29054272517627e-07,3.43810445362323e-06,-4.71146110922263e-06,4.20434595449625e-06,-3.88138161628895e-06,2.74055482562107e-06,-1.59505778829955e-06,1.48654636594134e-06
-2.88089095512308e-06,4.69438805798149e-06,-1.26621704575307e-06,-1.48735618882348e-06,4.17682395438769e-07,8.62506044967664e-07,-1.37918145850443e-06,8.46765890740586e-07,7.2688747761271e-07,1.51808348191805e-06,-5.62999313035561e-06,5.32416746055849e-06,-3.01241348855002e-06,4.21250312475301e-07,2.38864531501536e-06,-1.81375561475541e-06,-2.24191250727191e-06,3.82180612254533e-06,-9.76557750628068e-07,-1.12352115854607e-06,1.36383884214682e-06,-2.23176946985035e-06,4.4316315874443e-06,-7.0697503731823e-06,9.34496555483626e-06,-1.09536226458311e-05,9.15937809660524e-06,-2.98877383127293e-06,-2.6732630527716e-06,3.28363653902378e-06,-1.21823177026803e-06,2.34800356782178e-07,-8.54875687723069e-07,3.56744941772791e-06,-4.09799664678527e-06,-5.30068664363314e-07,2.92261019985029e-06,-8.63610432594525e-07,-9.90625195358322e-07,7.53407008958907e-07,6.36077935028452e-07,1.59891470369385e-06,-4.01746602759759e-06,-1.27570959445808e-06,7.86991162633296e-06,-7.76992083552649e-06,3.17425640903552e-06,1.45352892599046e-06,-3.24392957781887e-06,1.81397934175033e-06,3.36601505921137e-07,3.6819883954502e-08,-2.82303553561235e-06,3.97427137919135e-06,-2.63633805596186e-06,1.50783460184564e-06,1.27530422981219e-06,-6.26711514790639e-06,8.01216941874257e-06,-5.39269135081778e-06,2.16909814982755e-06,-5.31181918185235e-07,1.10473954605769e-06,-8.24885929174326e-07
3.31708781814521e-06,-6.52577308445988e-06,2.73535038195346e-06,4.04509116828968e-07,1.73398461117192e-06,-3.26188919652975e-06,2.22351444396029e-06,-1.67551387926862e-06,1.73291762714411e-06,-3.59047215290164e-06,5.02020624546763e-06,-2.51314976288913e-06,-1.35622757664319e-06,3.82349571037235e-06,-3.70662905788632e-06,1.53663558399344e-06,-1.51690353967059e-08,1.19446694139998e-06,-3.61413065122481e-06,4.0683946388991e-06,-2.21264790703843e-06,5.23413135792215e-07,-1.42391371774961e-06,2.80676302921267e-06,-2.31991418566122e-06,3.03604919072081e-06,-4.59024110460909e-06,2.57361828400809e-06,1.0475327047299e-06,-2.05354878771673e-06,5.28582708937814e-07,2.07662877526183e-06,-2.95530068036355e-06,-3.13079676062654e-07,3.22801422349368e-06,-7.75172298727915e-07,-3.20002099008618e-06,3.96785784615625e-06,-1.51477270540743e-06,-1.09279383682818e-06,6.29743439712981e-07,-3.18762207872891e-07,1.46725927080686e-06,1.37288482606881e-06,-5.17336976665451e-06,4.00617200824398e-06,-6.17082259253364e-07,-2.26641767897889e-06,3.57351951671459e-06,-1.8763640821865e-06,-8.0093349408338e-07,1.23859593928591e-06,9.52369044640555e-07,-2.59093244557549e-06,2.01724159152958e-06,-1.37309919730703e-06,-8.27622690064378e-07,5.73569577546013e-06,-7.74972897721771e-06,4.14982409048504e-06,8.84088928455501e-07,-2.11301104539936e-06,-1.25116411153238e-06,2.08654643844834e-06
1.22570855137349e-06,3.66522172378207e-06,-2.53760665014264e-06,1.06279682076816e-06,-3.22728622432905e-06,4.25868519333608e-06,-2.14423769364861e-06,1.22480242454631e-06,-2.74154537666798e-06,4.66334393182887e-06,-3.78064020741918e-06,-3.01258517484432e-07,4.39007868673627e-06,-4.88827815299092e-06,2.11863602484082e-07,4.1025375213081e-06,-2.09920378057305e-06,-3.56388544408285e-06,6.64083238523343e-06,-5.77194589228102e-06,2.2519167078179e-06,1.92742603435534e-06,-2.63254069704049e-06,1.53838155905018e-06,-3.0405593859648e-06,3.16783647334089e-06,3.2460808155196e-07,-1.37377250638107e-06,-1.68228962559466e-07,-1.49953552891661e-08,2.47648182402799e-06,-5.38184390123476e-06,5.24934205303335e-06,-1.7458920849978e-06,-1.0900659571295e-06,-2.34706180470355e-07,5.02090744681912e-06,-7.52489091272153e-06,4.25114375847042e-06,1.27437645280622e-06,-4.05590773673553e-06,4.13223051962931e-06,-5.26696910543555e-06,5.73219769204165e-06,-3.14475841670303e-06,-1.12596074513062e-07,2.43458669429883e-06,-2.76426326197701e-06,2.36337222929505e-06,-3.55262378540718e-06,4.66960237388792e-06,-4.89736136629268e-06,4.67394136311313e-06,-3.38449309055531e-06,1.96506776796416e-06,-1.46184349939065e-07,-1.19591933124498e-06,-9.32560320312068e-07,3.82497794787685e-06,-3.57233037145156e-06,1.38712013207557e-06,-1.72520685848069e-06,6.12440875300908e-06,-7.23330411634803e-06
